FacilityID,Name,FacilityType,Town,State,Latitude,Longitude,Traveller_Need,Available
55299,Jarrahdale Dump Point,Other,Jarrahdale,WA,-32.3346,116.0695,Caravan support,TRUE
55305,BP Kuranda,Service station,Kuranda,QLD,-16.8213416,145.6334898,Accessible access,TRUE
55309,BP Griffith,Service station,Griffith,NSW,-34.2904282,146.0595497,Family support,TRUE
55311,BP Banna Avenue,Service station,Griffith,NSW,-34.2868514,146.0395658,24-hour access,TRUE
55312,Village Park,Park or reserve,Calala,NSW,-31.1258112,150.942094,Accessible access,TRUE
55313,Gipps Street Sports Field,Sporting facility,West Tamworth,NSW,-31.09550311,150.92609414,Accessible access,TRUE
55314,Minor League Park,Sporting facility,Taminda,NSW,-31.08538588,150.91999235,Accessible access,TRUE
55315,Plain Street,Other,Taminda,NSW,-31.08504983,150.91692919,Accessible access,TRUE
55316,Garraway Park,Park or reserve,Rosebery,NSW,-33.9134739,151.2103288,Accessible access,TRUE
55316,Garraway Park,Park or reserve,Rosebery,NSW,-33.9134739,151.2103288,Family support,TRUE
55316,Garraway Park,Park or reserve,Rosebery,NSW,-33.9134739,151.2103288,Caravan support,TRUE
55318,Tonsley A13,Other,Clovelly Park,SA,-35.00883264,138.57176035,Accessible access,TRUE
55319,Tonsley E20,Other,Clovelly Park,SA,-35.00951461,138.57108443,Accessible access,TRUE
55320,Shire of Coolgardie Dump Point,Other,Coolgardie,WA,-30.9563353,121.1619558,24-hour access,TRUE
55320,Shire of Coolgardie Dump Point,Other,Coolgardie,WA,-30.9563353,121.1619558,Caravan support,TRUE
55321,Brown Street,Train station,Ashfield,NSW,-33.8879001,151.12614532,Accessible access,TRUE
55321,Brown Street,Train station,Ashfield,NSW,-33.8879001,151.12614532,Family support,TRUE
55322,Riverside Boathouse,Other,Rockhampton,QLD,-23.37748049,150.5145957,Accessible access,TRUE
55322,Riverside Boathouse,Other,Rockhampton,QLD,-23.37748049,150.5145957,Family support,TRUE
55323,Sir James Mitchell Park,Park or reserve,South Perth,WA,-31.97462286,115.86472335,Accessible access,TRUE
55324,Riverside Playground,Other,Rockhampton,QLD,-23.37916567,150.51602248,Accessible access,TRUE
55324,Riverside Playground,Other,Rockhampton,QLD,-23.37916567,150.51602248,Family support,TRUE
55330,High Street,Community building,Maitland,NSW,-32.73171642,151.55336873,Accessible access,TRUE
55334,Elgar Park,Sporting facility,Mont Albert North,VIC,-37.79774767,145.11722279,Caravan support,TRUE
55335,Gunyama Park Aquatic and Recreation Centre,Swimming pool,Zetland,NSW,-33.9085602,151.20784694,Accessible access,TRUE
55335,Gunyama Park Aquatic and Recreation Centre,Swimming pool,Zetland,NSW,-33.9085602,151.20784694,Family support,TRUE
55335,Gunyama Park Aquatic and Recreation Centre,Swimming pool,Zetland,NSW,-33.9085602,151.20784694,Caravan support,TRUE
55337,Harvey Norman,Other,Hobart,TAS,-42.88009733,147.32098067,Accessible access,TRUE
55337,Harvey Norman,Other,Hobart,TAS,-42.88009733,147.32098067,Family support,TRUE
55339,Gatton Showground Dump Point,Rest area,Gatton,QLD,-27.55884,152.2806,24-hour access,TRUE
55339,Gatton Showground Dump Point,Rest area,Gatton,QLD,-27.55884,152.2806,Caravan support,TRUE
55342,Taylor Park,Park or reserve,Grenfell,NSW,-33.89558364,148.16212463,Accessible access,TRUE
55342,Taylor Park,Park or reserve,Grenfell,NSW,-33.89558364,148.16212463,Family support,TRUE
55342,Taylor Park,Park or reserve,Grenfell,NSW,-33.89558364,148.16212463,Caravan support,TRUE
55343,Hungry Jack's Hoxton Park,Food outlet,Hoxton Park,NSW,-33.9257186,150.8485137,Accessible access,TRUE
55343,Hungry Jack's Hoxton Park,Food outlet,Hoxton Park,NSW,-33.9257186,150.8485137,Family support,TRUE
55344,Salisbury Community Hub,Community building,Salisbury,SA,-34.76155535,138.64570213,Accessible access,TRUE
55344,Salisbury Community Hub,Community building,Salisbury,SA,-34.76155535,138.64570213,Family support,TRUE
55344,Salisbury Community Hub,Community building,Salisbury,SA,-34.76155535,138.64570213,Caravan support,TRUE
55345,Torrington Community Hall,Park or reserve,Torrington,NSW,-29.31504723,151.6938173,Accessible access,TRUE
55347,Rest Area,Rest area,Saint George,QLD,-27.99269547,148.65991327,24-hour access,TRUE
55350,Pallara Park,Park or reserve,Pallara,QLD,-27.60908062,153.01171402,Family support,TRUE
55352,Croydon Public Library,Community building,Croydon,VIC,-37.8005243,145.2821776,Accessible access,TRUE
55353,Croydon Central,Shopping centre,Croydon,VIC,-37.7935912,145.2791198,Accessible access,TRUE
55353,Croydon Central,Shopping centre,Croydon,VIC,-37.7935912,145.2791198,Family support,TRUE
55354,Hercules Street Park,Park or reserve,Hamilton,QLD,-27.43909161,153.06939656,Accessible access,TRUE
55355,Boundless Playground,Park or reserve,Parkes,ACT,-35.298027,149.14602054,Accessible access,TRUE
55355,Boundless Playground,Park or reserve,Parkes,ACT,-35.298027,149.14602054,Family support,TRUE
55356,Old Parliament House Rose Gardens House of Reps side,Park or reserve,Parkes,ACT,-35.30325008,149.13004023,Accessible access,TRUE
55357,Bridges Hill Park,Park or reserve,Cessnock,NSW,-32.83143779,151.36089285,Accessible access,TRUE
55358,Woorabinda Bushland Reserve,Park or reserve,Stirling,SA,-35.01455634,138.71406511,Accessible access,TRUE
55360,Tractor Beach Campground,Camping ground,Streaky Bay,SA,-32.87029556,134.11366505,24-hour access,TRUE
55362,Whyalla Changing Places,Beach,Whyalla,SA,-33.04026959,137.58688737,Caravan support,TRUE
55363,Oakey Rotary Park,Park or reserve,Oakey,QLD,-27.43898961,151.72030396,Accessible access,TRUE
55363,Oakey Rotary Park,Park or reserve,Oakey,QLD,-27.43898961,151.72030396,Caravan support,TRUE
55364,Robinson Reserve,Park or reserve,Anna Bay,NSW,-32.7840631,152.07853736,Accessible access,TRUE
55365,Fishermans Bay Park,Park or reserve,Fishermans Bay,NSW,-32.78796762,152.09151938,Accessible access,TRUE
55365,Fishermans Bay Park,Park or reserve,Fishermans Bay,NSW,-32.78796762,152.09151938,Caravan support,TRUE
55366,Cloncurry Saleyards,Other,Cloncurry,QLD,-20.68539511,140.51095921,Accessible access,TRUE
55366,Cloncurry Saleyards,Other,Cloncurry,QLD,-20.68539511,140.51095921,Caravan support,TRUE
55367,Point Richards Boat Ramp,Park or reserve,Portarlington,VIC,-38.10892738,144.63111252,Accessible access,TRUE
55370,Garden Island,Car park,Garden Island,SA,-34.80444594,138.53934915,Accessible access,TRUE
55372,North Haven Beach,Beach,North Haven,SA,-34.78435926,138.48155967,24-hour access,TRUE
55372,North Haven Beach,Beach,North Haven,SA,-34.78435926,138.48155967,Accessible access,TRUE
55372,North Haven Beach,Beach,North Haven,SA,-34.78435926,138.48155967,Caravan support,TRUE
55373,Everton Rest Area,Rest area,Everton,VIC,-36.43295039,146.54177814,24-hour access,TRUE
55373,Everton Rest Area,Rest area,Everton,VIC,-36.43295039,146.54177814,Accessible access,TRUE
55373,Everton Rest Area,Rest area,Everton,VIC,-36.43295039,146.54177814,Family support,TRUE
55373,Everton Rest Area,Rest area,Everton,VIC,-36.43295039,146.54177814,Caravan support,TRUE
55376,Russell Street Car Park,Car park,Coburg,VIC,-37.74282599,144.96704689,Accessible access,TRUE
55377,McDonald's Holt,Food outlet,Holt,ACT,-35.22010375,149.0179707,Accessible access,TRUE
55377,McDonald's Holt,Food outlet,Holt,ACT,-35.22010375,149.0179707,Family support,TRUE
55377,McDonald's Holt,Food outlet,Holt,ACT,-35.22010375,149.0179707,Caravan support,TRUE
55378,Midkin Park,Park or reserve,Ashley,NSW,-29.31695744,149.80757358,Accessible access,TRUE
55378,Midkin Park,Park or reserve,Ashley,NSW,-29.31695744,149.80757358,Caravan support,TRUE
55383,Dwellingup RV Dump Point,Park or reserve,Dwellingup,WA,-32.7105776,116.06526149,24-hour access,TRUE
55383,Dwellingup RV Dump Point,Park or reserve,Dwellingup,WA,-32.7105776,116.06526149,Caravan support,TRUE
55384,Retravision Stadium,Sporting facility,Centennial Park,WA,-35.01225149,117.88769294,Accessible access,TRUE
55384,Retravision Stadium,Sporting facility,Centennial Park,WA,-35.01225149,117.88769294,Family support,TRUE
55385,Blundstone Arena,Sporting facility,Bellerive,TAS,-42.87747625,147.37435579,Accessible access,TRUE
55387,Dimbula Memorial Hall,Park or reserve,Dimbulah,QLD,-17.14841719,145.11061694,24-hour access,TRUE
55387,Dimbula Memorial Hall,Park or reserve,Dimbulah,QLD,-17.14841719,145.11061694,Accessible access,TRUE
55387,Dimbula Memorial Hall,Park or reserve,Dimbulah,QLD,-17.14841719,145.11061694,Caravan support,TRUE
55388,Babinda Information Centre,Community building,Babinda,QLD,-17.34471862,145.92463343,Accessible access,TRUE
55395,Forestville Community Centre and Library,Community building,Forestville,NSW,-33.761446,151.214635,Accessible access,TRUE
55398,Tanilba Park,Park or reserve,Tanilba Bay,NSW,-32.7258665,151.9936085,24-hour access,TRUE
55398,Tanilba Park,Park or reserve,Tanilba Bay,NSW,-32.7258665,151.9936085,Family support,TRUE
55398,Tanilba Park,Park or reserve,Tanilba Bay,NSW,-32.7258665,151.9936085,Caravan support,TRUE
55400,Greencape Lighthouse Car Park,Park or reserve,Green Cape,NSW,-37.25977612,150.04776594,24-hour access,TRUE
55401,Mission Beach Visitor Information Centre,Community building,Mission Beach,QLD,-17.8635786,146.1095166,Accessible access,TRUE
55402,Saltwater Creek Campground,Park or reserve,Green Cape,NSW,-37.16914209,150.00045177,24-hour access,TRUE
55403,Pulpit Rock,Park or reserve,Green Cape,NSW,-37.24029599,150.03386137,24-hour access,TRUE
55406,Romsey Community Hub,Community building,Romsey,VIC,-37.34992149,144.7433972,Accessible access,TRUE
55406,Romsey Community Hub,Community building,Romsey,VIC,-37.34992149,144.7433972,Family support,TRUE
55408,Lake Elphinstone,Park or reserve,Burton,QLD,-21.54238952,148.23426468,24-hour access,TRUE
55408,Lake Elphinstone,Park or reserve,Burton,QLD,-21.54238952,148.23426468,Accessible access,TRUE
55408,Lake Elphinstone,Park or reserve,Burton,QLD,-21.54238952,148.23426468,Family support,TRUE
55408,Lake Elphinstone,Park or reserve,Burton,QLD,-21.54238952,148.23426468,Caravan support,TRUE
55409,Susie Whitehead Memorial Rest Stop,Rest area,Nebo,QLD,-21.68225,148.6926,24-hour access,TRUE
55409,Susie Whitehead Memorial Rest Stop,Rest area,Nebo,QLD,-21.68225,148.6926,Caravan support,TRUE
55410,Truck Rest Stop,Rest area,Blue Mountain,QLD,-21.38758877,148.94155672,24-hour access,TRUE
55411,Jubilee Lake Caravan Park,Camping ground,Daylesford,VIC,-37.36705896,144.14943474,24-hour access,TRUE
55411,Jubilee Lake Caravan Park,Camping ground,Daylesford,VIC,-37.36705896,144.14943474,Accessible access,TRUE
55411,Jubilee Lake Caravan Park,Camping ground,Daylesford,VIC,-37.36705896,144.14943474,Caravan support,TRUE
55414,Sailors Falls,Park or reserve,Sailors Falls,VIC,-37.39010307,144.1201561,Caravan support,TRUE
55419,Old Glen Lyon Shire Hall,Community building,Glenlyon,VIC,-37.2955592,144.24484261,Accessible access,TRUE
55419,Old Glen Lyon Shire Hall,Community building,Glenlyon,VIC,-37.2955592,144.24484261,Family support,TRUE
55421,Great Hall Drive,Park or reserve,Miami,QLD,-28.0605445,153.4376555,Accessible access,TRUE
55422,The Waterfront Town Centre Shell Cove,Shopping centre,Shell Cove,NSW,-34.58804837,150.86649368,Accessible access,TRUE
55422,The Waterfront Town Centre Shell Cove,Shopping centre,Shell Cove,NSW,-34.58804837,150.86649368,Family support,TRUE
55423,Collingwood Yards,Community building,Collingwood,VIC,-37.79939656,144.98573409,Accessible access,TRUE
55424,Costco Lidcombe,Food outlet,Lidcombe,NSW,-33.8482134,151.0498125,Accessible access,TRUE
55424,Costco Lidcombe,Food outlet,Lidcombe,NSW,-33.8482134,151.0498125,Family support,TRUE
55424,Costco Lidcombe,Food outlet,Lidcombe,NSW,-33.8482134,151.0498125,Caravan support,TRUE
55425,Lidcombe Shopping Centre,Shopping centre,Lidcombe,NSW,-33.8489364,151.0486946,Accessible access,TRUE
55425,Lidcombe Shopping Centre,Shopping centre,Lidcombe,NSW,-33.8489364,151.0486946,Family support,TRUE
55426,Thorn Park,Park or reserve,Miami,QLD,-28.06442668,153.44324586,Accessible access,TRUE
55426,Thorn Park,Park or reserve,Miami,QLD,-28.06442668,153.44324586,Caravan support,TRUE
55429,CREEC,Community building,Burpengary,QLD,-27.16196818,152.93886088,Accessible access,TRUE
55429,CREEC,Community building,Burpengary,QLD,-27.16196818,152.93886088,Family support,TRUE
55431,Pizzey Park,Park or reserve,Mermaid Waters,QLD,-28.06505357,153.42250549,24-hour access,TRUE
55431,Pizzey Park,Park or reserve,Mermaid Waters,QLD,-28.06505357,153.42250549,Accessible access,TRUE
55432,Q Super Centre,Shopping centre,Mermaid Waters,QLD,-28.04590858,153.40746724,Accessible access,TRUE
55432,Q Super Centre,Shopping centre,Mermaid Waters,QLD,-28.04590858,153.40746724,Family support,TRUE
55433,East Wynyard Foreshore Playground,Park or reserve,Wynyard,TAS,-40.99151495,145.74808719,24-hour access,TRUE
55433,East Wynyard Foreshore Playground,Park or reserve,Wynyard,TAS,-40.99151495,145.74808719,Accessible access,TRUE
55433,East Wynyard Foreshore Playground,Park or reserve,Wynyard,TAS,-40.99151495,145.74808719,Family support,TRUE
55433,East Wynyard Foreshore Playground,Park or reserve,Wynyard,TAS,-40.99151495,145.74808719,Caravan support,TRUE
55438,Lara Library,Community building,Lara,VIC,-38.02221548,144.41115547,Accessible access,TRUE
55438,Lara Library,Community building,Lara,VIC,-38.02221548,144.41115547,Family support,TRUE
55439,Fremantle Train Station,Train station,Fremantle,WA,-32.05178505,115.74541734,Accessible access,TRUE
55441,Boyds Tower,Park or reserve,Edrom,NSW,-37.10472548,149.95096776,24-hour access,TRUE
55442,Blaxland Community Centre,Community building,Blaxland,NSW,-33.746074,150.611618,Family support,TRUE
55442,Blaxland Community Centre,Community building,Blaxland,NSW,-33.746074,150.611618,Caravan support,TRUE
55443,Cardigan Village Reserve,Park or reserve,Cardigan Village,VIC,-37.51460785,143.70900258,24-hour access,TRUE
55443,Cardigan Village Reserve,Park or reserve,Cardigan Village,VIC,-37.51460785,143.70900258,Accessible access,TRUE
55450,Willowbank,Rest area,Willowbank,QLD,-27.6959738,152.6676912,24-hour access,TRUE
55450,Willowbank,Rest area,Willowbank,QLD,-27.6959738,152.6676912,Accessible access,TRUE
55457,Woolworths Supermarket Brighton,Shopping centre,Brighton,SA,-35.01596055,138.5224723,Accessible access,TRUE
55457,Woolworths Supermarket Brighton,Shopping centre,Brighton,SA,-35.01596055,138.5224723,Family support,TRUE
55465,Sandy Creek Recreation Reserve,Park or reserve,Huon,VIC,-36.27499117,147.11128497,24-hour access,TRUE
55465,Sandy Creek Recreation Reserve,Park or reserve,Huon,VIC,-36.27499117,147.11128497,Accessible access,TRUE
55465,Sandy Creek Recreation Reserve,Park or reserve,Huon,VIC,-36.27499117,147.11128497,Caravan support,TRUE
55466,Euroa Arboretum,Park or reserve,Euroa,VIC,-36.76880425,145.5468799,24-hour access,TRUE
55469,Merrica River Nature trail,Park or reserve,Nadgee,NSW,-37.30680314,149.9269807,24-hour access,TRUE
55470,The Quacking Frog Teapot Shed,Other,Boyup Brook,WA,-33.8302761,116.3817154,Accessible access,TRUE
55472,Goodenia Rainforest Picnic Area,Park or reserve,South Wolumla,NSW,-36.90004999,149.71667634,24-hour access,TRUE
55477,Balor Hut Campground Warrumbungle National Park,Camping ground,Tonderburine,NSW,-31.32709002,148.99589228,24-hour access,TRUE
55478,Canyon Picnic Area -  Warrumbungle National Park,Park or reserve,Warrumbungle,NSW,-31.28638377,148.99654081,24-hour access,TRUE
55478,Canyon Picnic Area -  Warrumbungle National Park,Park or reserve,Warrumbungle,NSW,-31.28638377,148.99654081,Accessible access,TRUE
55479,Bunnings Lidcombe,Shopping centre,Lidcombe,NSW,-33.8467612,151.0479468,Accessible access,TRUE
55481,Balwyn Community Centre Reserve,Community building,Surrey Hills,VIC,-37.81393018,145.08935407,Accessible access,TRUE
55481,Balwyn Community Centre Reserve,Community building,Surrey Hills,VIC,-37.81393018,145.08935407,Family support,TRUE
55483,Sugarloaf Reservoir Ridge Picnic Ground,Park or reserve,Christmas Hills,VIC,-37.66122873,145.29195383,24-hour access,TRUE
55484,Sugarloaf Reservoir East,Park or reserve,Christmas Hills,VIC,-37.66930964,145.32823798,24-hour access,TRUE
55485,Lake Mountain Visitors Centre,Car park,Marysville,VIC,-37.49574687,145.87751201,24-hour access,TRUE
55487,Cooks Mill Campground,Park or reserve,Taggerty,VIC,-37.37820397,145.75912307,24-hour access,TRUE
55488,Mt Saint Gwinear Visitors Centre,Park or reserve,Baw Baw,VIC,-37.84079657,146.33210225,24-hour access,TRUE
55489,Rainforest Gallery Donna Buang,Park or reserve,Warburton,VIC,-37.71046206,145.70979295,24-hour access,TRUE
55489,Rainforest Gallery Donna Buang,Park or reserve,Warburton,VIC,-37.71046206,145.70979295,Accessible access,TRUE
55490,Mt Donna Buang Summit,Park or reserve,Warburton,VIC,-37.70711787,145.68215847,24-hour access,TRUE
55492,Child and Family Health Community Centre,Community building,Toowoomba City,QLD,-27.5558687,151.9545717,Family support,TRUE
55495,Taronga Western Plains Zoo,Other,Dubbo,NSW,-32.27215,148.5855,24-hour access,TRUE
55495,Taronga Western Plains Zoo,Other,Dubbo,NSW,-32.27215,148.5855,Accessible access,TRUE
55495,Taronga Western Plains Zoo,Other,Dubbo,NSW,-32.27215,148.5855,Family support,TRUE
55495,Taronga Western Plains Zoo,Other,Dubbo,NSW,-32.27215,148.5855,Caravan support,TRUE
55496,Loxton Pioneer Playground,Park or reserve,Loxton,SA,-34.4529989,140.57267516,24-hour access,TRUE
55496,Loxton Pioneer Playground,Park or reserve,Loxton,SA,-34.4529989,140.57267516,Accessible access,TRUE
55496,Loxton Pioneer Playground,Park or reserve,Loxton,SA,-34.4529989,140.57267516,Caravan support,TRUE
55499,Berri Town Centre,Other,Berri,SA,-34.28670278,140.60237089,Accessible access,TRUE
55501,Sorrento Beach,Beach,Sorrento,VIC,-38.34368551,144.75192661,24-hour access,TRUE
55504,Morrison Reserve,Sporting facility,Mount Evelyn,VIC,-37.77391812,145.38681375,24-hour access,TRUE
55504,Morrison Reserve,Sporting facility,Mount Evelyn,VIC,-37.77391812,145.38681375,Accessible access,TRUE
55504,Morrison Reserve,Sporting facility,Mount Evelyn,VIC,-37.77391812,145.38681375,Caravan support,TRUE
55505,Middle of Mogo,Food outlet,Mogo,NSW,-35.7829425,150.1423716,Accessible access,TRUE
55505,Middle of Mogo,Food outlet,Mogo,NSW,-35.7829425,150.1423716,Family support,TRUE
55506,Molly Springs,Park or reserve,Lake Argyle,WA,-15.79887272,128.47663937,24-hour access,TRUE
55506,Molly Springs,Park or reserve,Lake Argyle,WA,-15.79887272,128.47663937,Accessible access,TRUE
55507,George Humes Park,Park or reserve,Willagee,WA,-32.0531747,115.8058364,Accessible access,TRUE
55509,Leslie Patrick Park,Park or reserve,Arana Hills,QLD,-27.39714545,152.96172056,Accessible access,TRUE
55510,Tamworth Truck Drivers Memorial,Rest area,Hillvue,NSW,-31.13253255,150.9230607,24-hour access,TRUE
55511,Traralgon Railway Reservoir Conservation Reserve,Park or reserve,Traralgon,VIC,-38.21119846,146.53003563,Accessible access,TRUE
55511,Traralgon Railway Reservoir Conservation Reserve,Park or reserve,Traralgon,VIC,-38.21119846,146.53003563,Family support,TRUE
55511,Traralgon Railway Reservoir Conservation Reserve,Park or reserve,Traralgon,VIC,-38.21119846,146.53003563,Caravan support,TRUE
55513,Traveston Rest Area,Rest area,Kybong,QLD,-26.34142193,152.73037572,24-hour access,TRUE
55513,Traveston Rest Area,Rest area,Kybong,QLD,-26.34142193,152.73037572,Accessible access,TRUE
55513,Traveston Rest Area,Rest area,Kybong,QLD,-26.34142193,152.73037572,Family support,TRUE
55513,Traveston Rest Area,Rest area,Kybong,QLD,-26.34142193,152.73037572,Caravan support,TRUE
55519,Margate Train,Shopping centre,Margate,TAS,-43.01853856,147.27011713,24-hour access,TRUE
55522,Mataranka Homestead Tourist Resort,Park or reserve,Mataranka,NT,-14.9218711,133.131675,24-hour access,TRUE
55522,Mataranka Homestead Tourist Resort,Park or reserve,Mataranka,NT,-14.9218711,133.131675,Caravan support,TRUE
55524,Dangars Falls Recreation Area,Park or reserve,Dangarsleigh,NSW,-30.67217138,151.72612427,24-hour access,TRUE
55527,Mount Conner Lookout,Rest area,Petermann,NT,-25.30591758,131.94004537,24-hour access,TRUE
55527,Mount Conner Lookout,Rest area,Petermann,NT,-25.30591758,131.94004537,Accessible access,TRUE
55528,Ettalong Wharf,Jetty,Ettalong Beach,NSW,-33.51659177,151.34190261,Accessible access,TRUE
55529,Croydon Train Park,Park or reserve,Croydon,SA,-34.89733381,138.56453545,24-hour access,TRUE
55534,Port Augusta Public Library,Community building,Port Augusta,SA,-32.49083158,137.7639637,Accessible access,TRUE
55534,Port Augusta Public Library,Community building,Port Augusta,SA,-32.49083158,137.7639637,Family support,TRUE
55535,Coburg North Village Shopping Centre,Shopping centre,Coburg North,VIC,-37.73189691,144.94994459,Accessible access,TRUE
55536,Pentridge Shopping Centre,Shopping centre,Coburg,VIC,-37.73682879,144.968289,Accessible access,TRUE
55536,Pentridge Shopping Centre,Shopping centre,Coburg,VIC,-37.73682879,144.968289,Family support,TRUE
55539,Pioneer Playground,Park or reserve,Pioneer,TAS,-41.08203044,147.93325618,24-hour access,TRUE
55539,Pioneer Playground,Park or reserve,Pioneer,TAS,-41.08203044,147.93325618,Accessible access,TRUE
55539,Pioneer Playground,Park or reserve,Pioneer,TAS,-41.08203044,147.93325618,Caravan support,TRUE
55541,Campbell Shops,Shopping centre,Campbell,ACT,-35.2895445,149.15410594,Accessible access,TRUE
55542,Jells Park,Park or reserve,Wheelers Hill,VIC,-37.89500629,145.20013839,Accessible access,TRUE
55542,Jells Park,Park or reserve,Wheelers Hill,VIC,-37.89500629,145.20013839,Family support,TRUE
55542,Jells Park,Park or reserve,Wheelers Hill,VIC,-37.89500629,145.20013839,Caravan support,TRUE
55543,Rottamah Island,Park or reserve,Ocean Grange,VIC,-37.9746899,147.72550464,24-hour access,TRUE
55544,Midalia Beach,Park or reserve,Beresford,WA,-28.76299098,114.61512191,Family support,TRUE
55545,Gilles Plains Shopping Centre,Shopping centre,Gilles Plains,SA,-34.8557715,138.6550817,Accessible access,TRUE
55548,Smeaton Park,Park or reserve,Smeaton,VIC,-37.34329464,143.94404105,24-hour access,TRUE
55550,Euston Road,Car park,Hughesdale,VIC,-37.89376342,145.07755941,Family support,TRUE
55551,Robinson Park,Park or reserve,Boulia,QLD,-22.91181686,139.91063728,24-hour access,TRUE
55551,Robinson Park,Park or reserve,Boulia,QLD,-22.91181686,139.91063728,Accessible access,TRUE
55553,Centennial Glen Road,Car park,Blackheath,NSW,-33.63892442,150.27530104,Accessible access,TRUE
55554,Mayer Park,Sporting facility,Thornbury,VIC,-37.75904707,144.98757012,24-hour access,TRUE
55554,Mayer Park,Sporting facility,Thornbury,VIC,-37.75904707,144.98757012,Caravan support,TRUE
55556,Moonbi Lookout,Park or reserve,Moonbi,NSW,-30.97643513,151.09925483,24-hour access,TRUE
55556,Moonbi Lookout,Park or reserve,Moonbi,NSW,-30.97643513,151.09925483,Accessible access,TRUE
55559,Bridgewater Lions Park,Park or reserve,Bridgewater,SA,-35.0093905,138.758206,24-hour access,TRUE
55562,Jubilee Park,Park or reserve,Woodford,VIC,-38.31737758,142.48309099,24-hour access,TRUE
55562,Jubilee Park,Park or reserve,Woodford,VIC,-38.31737758,142.48309099,Accessible access,TRUE
55563,Margaret River Visitor Centre,Other,Margaret River,WA,-33.9488871,115.0739833,Accessible access,TRUE
55563,Margaret River Visitor Centre,Other,Margaret River,WA,-33.9488871,115.0739833,Caravan support,TRUE
55566,Rotunda Building,Community building,Dubbo,NSW,-32.24698385,148.60175462,Accessible access,TRUE
55567,Busselton Visitor Centre,Community building,Busselton,WA,-33.64508029,115.3455926,Accessible access,TRUE
55567,Busselton Visitor Centre,Community building,Busselton,WA,-33.64508029,115.3455926,Family support,TRUE
55569,Wynnum Library,Community building,Wynnum,QLD,-27.44492454,153.171757,Accessible access,TRUE
55570,Manly Harbour Village,Shopping centre,Manly,QLD,-27.45434397,153.18585527,Accessible access,TRUE
55571,Risdon Brook Reserve,Park or reserve,Risdon,TAS,-42.80570328,147.33761297,Accessible access,TRUE
55572,Mirima National Park,Park or reserve,Kununurra,WA,-15.76299888,128.741745,Accessible access,TRUE
55574,Ben Lomond Alpine Village,Car park,Ben Lomond,TAS,-41.53385369,147.66685273,24-hour access,TRUE
55575,Warooka Caravan & Camping Ground,Camping ground,Warooka,SA,-34.9924,137.3987,24-hour access,TRUE
55575,Warooka Caravan & Camping Ground,Camping ground,Warooka,SA,-34.9924,137.3987,Caravan support,TRUE
55580,Henleys Picnic Area,Park or reserve,Menzies Creek,VIC,-37.9365887,145.3891611,Accessible access,TRUE
55581,Emerald Lake,Park or reserve,Emerald,VIC,-37.92948799,145.45799518,Accessible access,TRUE
55581,Emerald Lake,Park or reserve,Emerald,VIC,-37.92948799,145.45799518,Family support,TRUE
55591,Ashburton Library & Community Centre,Community building,Ashburton,VIC,-37.863375,145.0768614,Accessible access,TRUE
55591,Ashburton Library & Community Centre,Community building,Ashburton,VIC,-37.863375,145.0768614,Family support,TRUE
55591,Ashburton Library & Community Centre,Community building,Ashburton,VIC,-37.863375,145.0768614,Caravan support,TRUE
55603,Iron Knob Campground,Camping ground,Iron Knob,SA,-32.73202304,137.15010939,24-hour access,TRUE
55603,Iron Knob Campground,Camping ground,Iron Knob,SA,-32.73202304,137.15010939,Accessible access,TRUE
55603,Iron Knob Campground,Camping ground,Iron Knob,SA,-32.73202304,137.15010939,Caravan support,TRUE
55607,Dixon’s Kingdom,Camping ground,Walls of Jerusalem,TAS,-41.82843793,146.30911383,24-hour access,TRUE
55608,Wild Dog Creek,Camping ground,Walls of Jerusalem,TAS,-41.81105491,146.28078445,24-hour access,TRUE
55609,Waterfall Valley,Camping ground,Cradle Mountain,TAS,-41.71443818,145.94716418,24-hour access,TRUE
55610,Mount Dale Lower Car Park,Car park,Flint,WA,-32.12492172,116.29510731,24-hour access,TRUE
55617,South Bank Beach,Beach,South Brisbane,QLD,-27.47849693,153.02314048,Accessible access,TRUE
55617,South Bank Beach,Beach,South Brisbane,QLD,-27.47849693,153.02314048,Family support,TRUE
55617,South Bank Beach,Beach,South Brisbane,QLD,-27.47849693,153.02314048,Caravan support,TRUE
55619,Collie River Park,Jetty,Australind,WA,-33.2928148,115.71882534,24-hour access,TRUE
55620,Koonwarra,Rest area,Koonwarra,VIC,-38.54735877,145.94757801,24-hour access,TRUE
55621,Eurobin Creek Picnic Area,Park or reserve,Porepunkah,VIC,-36.70096072,146.85153551,24-hour access,TRUE
55621,Eurobin Creek Picnic Area,Park or reserve,Porepunkah,VIC,-36.70096072,146.85153551,Accessible access,TRUE
55623,Newcastle Beach,Beach,Newcastle East,NSW,-32.92922519,151.78700323,Caravan support,TRUE
55624,Parklands Oval,Park or reserve,Mount Colah,NSW,-33.66600083,151.10940727,24-hour access,TRUE
55624,Parklands Oval,Park or reserve,Mount Colah,NSW,-33.66600083,151.10940727,Accessible access,TRUE
55624,Parklands Oval,Park or reserve,Mount Colah,NSW,-33.66600083,151.10940727,Family support,TRUE
55624,Parklands Oval,Park or reserve,Mount Colah,NSW,-33.66600083,151.10940727,Caravan support,TRUE
55626,Edgar Griffiths Park,Park or reserve,Wanneroo,WA,-31.74161152,115.82274749,Accessible access,TRUE
